File,Tag,Occurrences,Category,CategoryEMF
ex06_writer0055.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0055.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0055.bpmn,process,1,Flow Objects,Classes
ex06_writer0055.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0055.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0055.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0056.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0056.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0056.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0056.bpmn,task,7,Flow Objects,Classes
ex06_writer0056.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0056.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0056.bpmn,process,1,Flow Objects,Classes
ex06_writer0056.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0056.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0058.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0058.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0058.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0058.bpmn,task,7,Flow Objects,Classes
ex06_writer0058.bpmn,targetRef,5,Connecting Objects,Attributes
ex06_writer0058.bpmn,dataInputAssociation,3,Uncategorized,Uncategorized
ex06_writer0058.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0058.bpmn,sourceRef,3,Connecting Objects,Attributes
ex06_writer0058.bpmn,property,2,Uncategorized,Uncategorized
ex06_writer0058.bpmn,dataOutputAssociation,2,Uncategorized,Uncategorized
ex06_writer0058.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0058.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0058.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0058.bpmn,process,1,Flow Objects,Classes
ex06_writer0058.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0058.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0059.bpmn,outgoing,8,Connecting Objects,Attributes
ex06_writer0059.bpmn,incoming,8,Connecting Objects,Attributes
ex06_writer0059.bpmn,targetRef,8,Connecting Objects,Attributes
ex06_writer0059.bpmn,sequenceFlow,8,Connecting Objects,Relations
ex06_writer0059.bpmn,dataInputAssociation,6,Uncategorized,Uncategorized
ex06_writer0059.bpmn,sourceRef,6,Connecting Objects,Attributes
ex06_writer0059.bpmn,dataObjectReference,5,Uncategorized,Uncategorized
ex06_writer0059.bpmn,dataObject,5,Artifacts,Classes
ex06_writer0059.bpmn,property,4,Uncategorized,Uncategorized
ex06_writer0059.bpmn,task,4,Flow Objects,Classes
ex06_writer0059.bpmn,dataOutputAssociation,2,Uncategorized,Uncategorized
ex06_writer0059.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0059.bpmn,process,1,Flow Objects,Classes
ex06_writer0059.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0059.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0059.bpmn,exclusiveGateway,1,Flow Objects,Classes
ex06_writer0060.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0060.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0060.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0060.bpmn,task,8,Flow Objects,Classes
ex06_writer0060.bpmn,targetRef,8,Connecting Objects,Attributes
ex06_writer0060.bpmn,dataInputAssociation,6,Uncategorized,Uncategorized
ex06_writer0060.bpmn,sourceRef,6,Connecting Objects,Attributes
ex06_writer0060.bpmn,property,5,Uncategorized,Uncategorized
ex06_writer0060.bpmn,dataStoreReference,5,Uncategorized,Uncategorized
ex06_writer0060.bpmn,dataOutputAssociation,2,Uncategorized,Uncategorized
ex06_writer0060.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0060.bpmn,process,1,Flow Objects,Classes
ex06_writer0060.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0060.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0061.bpmn,incoming,11,Connecting Objects,Attributes
ex06_writer0061.bpmn,outgoing,11,Connecting Objects,Attributes
ex06_writer0061.bpmn,sequenceFlow,11,Connecting Objects,Relations
ex06_writer0061.bpmn,task,7,Flow Objects,Classes
ex06_writer0061.bpmn,targetRef,5,Connecting Objects,Attributes
ex06_writer0061.bpmn,dataObjectReference,4,Uncategorized,Uncategorized
ex06_writer0061.bpmn,dataObject,4,Artifacts,Classes
ex06_writer0061.bpmn,property,3,Uncategorized,Uncategorized
ex06_writer0061.bpmn,dataInputAssociation,3,Uncategorized,Uncategorized
ex06_writer0061.bpmn,sourceRef,3,Connecting Objects,Attributes
ex06_writer0061.bpmn,dataOutputAssociation,2,Uncategorized,Uncategorized
ex06_writer0061.bpmn,process,1,Flow Objects,Classes
ex06_writer0061.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0061.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0061.bpmn,exclusiveGateway,1,Flow Objects,Classes
ex06_writer0062.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0062.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0062.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0062.bpmn,task,8,Flow Objects,Classes
ex06_writer0062.bpmn,targetRef,6,Connecting Objects,Attributes
ex06_writer0062.bpmn,dataOutputAssociation,5,Uncategorized,Uncategorized
ex06_writer0062.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0062.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0062.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0062.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0062.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0062.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0062.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0062.bpmn,process,1,Flow Objects,Classes
ex06_writer0062.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0062.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0062.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0063.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0063.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0063.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0063.bpmn,targetRef,8,Connecting Objects,Attributes
ex06_writer0063.bpmn,task,7,Flow Objects,Classes
ex06_writer0063.bpmn,dataOutputAssociation,4,Uncategorized,Uncategorized
ex06_writer0063.bpmn,dataInputAssociation,4,Uncategorized,Uncategorized
ex06_writer0063.bpmn,dataObjectReference,4,Uncategorized,Uncategorized
ex06_writer0063.bpmn,sourceRef,4,Connecting Objects,Attributes
ex06_writer0063.bpmn,dataObject,4,Artifacts,Classes
ex06_writer0063.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0063.bpmn,property,2,Uncategorized,Uncategorized
ex06_writer0063.bpmn,process,1,Flow Objects,Classes
ex06_writer0063.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0063.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0064.bpmn,flowNodeRef,7,Uncategorized,Uncategorized
ex06_writer0064.bpmn,incoming,7,Connecting Objects,Attributes
ex06_writer0064.bpmn,outgoing,7,Connecting Objects,Attributes
ex06_writer0064.bpmn,sequenceFlow,7,Connecting Objects,Relations
ex06_writer0064.bpmn,targetRef,6,Connecting Objects,Attributes
ex06_writer0064.bpmn,dataOutputAssociation,4,Uncategorized,Uncategorized
ex06_writer0064.bpmn,task,4,Flow Objects,Classes
ex06_writer0064.bpmn,messageEventDefinition,3,Uncategorized,Uncategorized
ex06_writer0064.bpmn,startEvent,3,Flow Objects,Classes
ex06_writer0064.bpmn,property,2,Uncategorized,Uncategorized
ex06_writer0064.bpmn,dataInputAssociation,2,Uncategorized,Uncategorized
ex06_writer0064.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0064.bpmn,lane,2,Swim Lanes,Uncategorized
ex06_writer0064.bpmn,sourceRef,2,Connecting Objects,Attributes
ex06_writer0064.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0064.bpmn,laneSet,1,Swim Lanes,Uncategorized
ex06_writer0064.bpmn,process,1,Flow Objects,Classes
ex06_writer0064.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0066.bpmn,incoming,9,Connecting Objects,Attributes
ex06_writer0066.bpmn,outgoing,9,Connecting Objects,Attributes
ex06_writer0066.bpmn,sequenceFlow,9,Connecting Objects,Relations
ex06_writer0066.bpmn,task,4,Flow Objects,Classes
ex06_writer0066.bpmn,dataObjectReference,3,Uncategorized,Uncategorized
ex06_writer0066.bpmn,startEvent,3,Flow Objects,Classes
ex06_writer0066.bpmn,targetRef,3,Connecting Objects,Attributes
ex06_writer0066.bpmn,dataObject,3,Artifacts,Classes
ex06_writer0066.bpmn,dataOutputAssociation,2,Uncategorized,Uncategorized
ex06_writer0066.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0066.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0066.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0066.bpmn,process,1,Flow Objects,Classes
ex06_writer0066.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0066.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0067.bpmn,targetRef,11,Connecting Objects,Attributes
ex06_writer0067.bpmn,incoming,9,Connecting Objects,Attributes
ex06_writer0067.bpmn,outgoing,9,Connecting Objects,Attributes
ex06_writer0067.bpmn,sequenceFlow,9,Connecting Objects,Relations
ex06_writer0067.bpmn,dataOutputAssociation,6,Uncategorized,Uncategorized
ex06_writer0067.bpmn,dataObjectReference,6,Uncategorized,Uncategorized
ex06_writer0067.bpmn,dataObject,6,Artifacts,Classes
ex06_writer0067.bpmn,dataInputAssociation,5,Uncategorized,Uncategorized
ex06_writer0067.bpmn,sourceRef,5,Connecting Objects,Attributes
ex06_writer0067.bpmn,messageEventDefinition,4,Uncategorized,Uncategorized
ex06_writer0067.bpmn,property,3,Uncategorized,Uncategorized
ex06_writer0067.bpmn,task,3,Flow Objects,Classes
ex06_writer0067.bpmn,startEvent,3,Flow Objects,Classes
ex06_writer0067.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0067.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0067.bpmn,process,1,Flow Objects,Classes
ex06_writer0067.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0067.bpmn,intermediateThrowEvent,1,Flow Objects,Classes
ex06_writer0068.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0068.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0068.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0068.bpmn,targetRef,7,Connecting Objects,Attributes
ex06_writer0068.bpmn,dataOutputAssociation,5,Uncategorized,Uncategorized
ex06_writer0068.bpmn,task,4,Flow Objects,Classes
ex06_writer0068.bpmn,messageEventDefinition,3,Uncategorized,Uncategorized
ex06_writer0068.bpmn,intermediateCatchEvent,3,Flow Objects,Classes
ex06_writer0068.bpmn,dataInputAssociation,2,Uncategorized,Uncategorized
ex06_writer0068.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0068.bpmn,process,2,Flow Objects,Classes
ex06_writer0068.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0068.bpmn,sourceRef,2,Connecting Objects,Attributes
ex06_writer0068.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0068.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0068.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0068.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0068.bpmn,eventBasedGateway,1,Flow Objects,Classes
ex06_writer0068.bpmn,subProcess,1,Flow Objects,Classes
ex06_writer0069.bpmn,outgoing,11,Connecting Objects,Attributes
ex06_writer0069.bpmn,incoming,11,Connecting Objects,Attributes
ex06_writer0069.bpmn,sequenceFlow,11,Connecting Objects,Relations
ex06_writer0069.bpmn,task,5,Flow Objects,Classes
ex06_writer0069.bpmn,targetRef,4,Connecting Objects,Attributes
ex06_writer0069.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0069.bpmn,dataInputAssociation,2,Uncategorized,Uncategorized
ex06_writer0069.bpmn,dataOutputAssociation,2,Uncategorized,Uncategorized
ex06_writer0069.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0069.bpmn,sourceRef,2,Connecting Objects,Attributes
ex06_writer0069.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0069.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0069.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0069.bpmn,process,1,Flow Objects,Classes
ex06_writer0069.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0069.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0070.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0070.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0070.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0070.bpmn,targetRef,8,Connecting Objects,Attributes
ex06_writer0070.bpmn,dataInputAssociation,5,Uncategorized,Uncategorized
ex06_writer0070.bpmn,sourceRef,5,Connecting Objects,Attributes
ex06_writer0070.bpmn,property,4,Uncategorized,Uncategorized
ex06_writer0070.bpmn,dataObjectReference,4,Uncategorized,Uncategorized
ex06_writer0070.bpmn,task,4,Flow Objects,Classes
ex06_writer0070.bpmn,dataObject,4,Artifacts,Classes
ex06_writer0070.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0070.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0070.bpmn,process,1,Flow Objects,Classes
ex06_writer0070.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0070.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0071.bpmn,targetRef,13,Connecting Objects,Attributes
ex06_writer0071.bpmn,incoming,12,Connecting Objects,Attributes
ex06_writer0071.bpmn,outgoing,12,Connecting Objects,Attributes
ex06_writer0071.bpmn,sequenceFlow,12,Connecting Objects,Relations
ex06_writer0071.bpmn,dataInputAssociation,8,Uncategorized,Uncategorized
ex06_writer0071.bpmn,sourceRef,8,Connecting Objects,Attributes
ex06_writer0071.bpmn,property,7,Uncategorized,Uncategorized
ex06_writer0071.bpmn,task,7,Flow Objects,Classes
ex06_writer0071.bpmn,dataOutputAssociation,5,Uncategorized,Uncategorized
ex06_writer0071.bpmn,dataObjectReference,5,Uncategorized,Uncategorized
ex06_writer0071.bpmn,dataObject,5,Artifacts,Classes
ex06_writer0071.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0071.bpmn,process,1,Flow Objects,Classes
ex06_writer0071.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0072.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0072.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0072.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0072.bpmn,dataObjectReference,7,Uncategorized,Uncategorized
ex06_writer0072.bpmn,dataObject,7,Artifacts,Classes
ex06_writer0072.bpmn,task,6,Flow Objects,Classes
ex06_writer0072.bpmn,targetRef,2,Connecting Objects,Attributes
ex06_writer0072.bpmn,dataOutputAssociation,1,Uncategorized,Uncategorized
ex06_writer0072.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0072.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0072.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0072.bpmn,process,1,Flow Objects,Classes
ex06_writer0072.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0072.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0072.bpmn,exclusiveGateway,1,Flow Objects,Classes
ex06_writer0072.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0073.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0073.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0073.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0073.bpmn,task,7,Flow Objects,Classes
ex06_writer0073.bpmn,targetRef,7,Connecting Objects,Attributes
ex06_writer0073.bpmn,dataOutputAssociation,4,Uncategorized,Uncategorized
ex06_writer0073.bpmn,dataInputAssociation,3,Uncategorized,Uncategorized
ex06_writer0073.bpmn,dataObjectReference,3,Uncategorized,Uncategorized
ex06_writer0073.bpmn,sourceRef,3,Connecting Objects,Attributes
ex06_writer0073.bpmn,dataObject,3,Artifacts,Classes
ex06_writer0073.bpmn,property,2,Uncategorized,Uncategorized
ex06_writer0073.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0073.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0073.bpmn,process,1,Flow Objects,Classes
ex06_writer0073.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0073.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0073.bpmn,parallelGateway,1,Flow Objects,Classes
ex06_writer0074.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0074.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0074.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0074.bpmn,task,4,Flow Objects,Classes
ex06_writer0074.bpmn,messageEventDefinition,3,Uncategorized,Uncategorized
ex06_writer0074.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0074.bpmn,intermediateCatchEvent,3,Flow Objects,Classes
ex06_writer0074.bpmn,process,1,Flow Objects,Classes
ex06_writer0074.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0074.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0075.bpmn,incoming,12,Connecting Objects,Attributes
ex06_writer0075.bpmn,outgoing,12,Connecting Objects,Attributes
ex06_writer0075.bpmn,sequenceFlow,12,Connecting Objects,Relations
ex06_writer0075.bpmn,task,7,Flow Objects,Classes
ex06_writer0075.bpmn,targetRef,3,Connecting Objects,Attributes
ex06_writer0075.bpmn,dataOutputAssociation,2,Uncategorized,Uncategorized
ex06_writer0075.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0075.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0075.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0075.bpmn,dataObjectReference,1,Uncategorized,Uncategorized
ex06_writer0075.bpmn,process,1,Flow Objects,Classes
ex06_writer0075.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0075.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0075.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0075.bpmn,dataObject,1,Artifacts,Classes
ex06_writer0076.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0076.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0076.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0076.bpmn,task,5,Flow Objects,Classes
ex06_writer0076.bpmn,property,2,Uncategorized,Uncategorized
ex06_writer0076.bpmn,dataInputAssociation,2,Uncategorized,Uncategorized
ex06_writer0076.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0076.bpmn,sourceRef,2,Connecting Objects,Attributes
ex06_writer0076.bpmn,targetRef,2,Connecting Objects,Attributes
ex06_writer0076.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0076.bpmn,textAnnotation,1,Uncategorized,Uncategorized
ex06_writer0076.bpmn,text,1,Uncategorized,Uncategorized
ex06_writer0076.bpmn,process,1,Flow Objects,Classes
ex06_writer0076.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0076.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0076.bpmn,association,1,Flow Objects,Classes
ex06_writer0077.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0077.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0077.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0077.bpmn,task,4,Flow Objects,Classes
ex06_writer0077.bpmn,targetRef,4,Connecting Objects,Attributes
ex06_writer0077.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0077.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0077.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0077.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0077.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0077.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0077.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0077.bpmn,process,1,Flow Objects,Classes
ex06_writer0077.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0077.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0077.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0078.bpmn,incoming,9,Connecting Objects,Attributes
ex06_writer0078.bpmn,outgoing,9,Connecting Objects,Attributes
ex06_writer0078.bpmn,sequenceFlow,9,Connecting Objects,Relations
ex06_writer0078.bpmn,task,4,Flow Objects,Classes
ex06_writer0078.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0078.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0078.bpmn,targetRef,2,Connecting Objects,Attributes
ex06_writer0078.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0078.bpmn,dataOutputAssociation,1,Uncategorized,Uncategorized
ex06_writer0078.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0078.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0078.bpmn,process,1,Flow Objects,Classes
ex06_writer0078.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0078.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0078.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0079.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0079.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0079.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0079.bpmn,task,7,Flow Objects,Classes
ex06_writer0079.bpmn,targetRef,4,Connecting Objects,Attributes
ex06_writer0079.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0079.bpmn,dataObjectReference,3,Uncategorized,Uncategorized
ex06_writer0079.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0079.bpmn,dataObject,3,Artifacts,Classes
ex06_writer0079.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0079.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0079.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0079.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0079.bpmn,process,1,Flow Objects,Classes
ex06_writer0079.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0079.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0079.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0081.bpmn,outgoing,12,Connecting Objects,Attributes
ex06_writer0081.bpmn,incoming,12,Connecting Objects,Attributes
ex06_writer0081.bpmn,sequenceFlow,12,Connecting Objects,Relations
ex06_writer0081.bpmn,targetRef,8,Connecting Objects,Attributes
ex06_writer0081.bpmn,dataOutputAssociation,5,Uncategorized,Uncategorized
ex06_writer0081.bpmn,task,4,Flow Objects,Classes
ex06_writer0081.bpmn,property,3,Uncategorized,Uncategorized
ex06_writer0081.bpmn,dataInputAssociation,3,Uncategorized,Uncategorized
ex06_writer0081.bpmn,messageEventDefinition,3,Uncategorized,Uncategorized
ex06_writer0081.bpmn,dataObjectReference,3,Uncategorized,Uncategorized
ex06_writer0081.bpmn,intermediateCatchEvent,3,Flow Objects,Classes
ex06_writer0081.bpmn,sourceRef,3,Connecting Objects,Attributes
ex06_writer0081.bpmn,dataObject,3,Artifacts,Classes
ex06_writer0081.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0081.bpmn,process,1,Flow Objects,Classes
ex06_writer0081.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0081.bpmn,eventBasedGateway,1,Flow Objects,Classes
ex06_writer0083.bpmn,targetRef,16,Connecting Objects,Attributes
ex06_writer0083.bpmn,incoming,12,Connecting Objects,Attributes
ex06_writer0083.bpmn,outgoing,12,Connecting Objects,Attributes
ex06_writer0083.bpmn,sequenceFlow,12,Connecting Objects,Relations
ex06_writer0083.bpmn,dataInputAssociation,8,Uncategorized,Uncategorized
ex06_writer0083.bpmn,dataOutputAssociation,8,Uncategorized,Uncategorized
ex06_writer0083.bpmn,sourceRef,8,Connecting Objects,Attributes
ex06_writer0083.bpmn,property,7,Uncategorized,Uncategorized
ex06_writer0083.bpmn,task,7,Flow Objects,Classes
ex06_writer0083.bpmn,dataObjectReference,5,Uncategorized,Uncategorized
ex06_writer0083.bpmn,dataObject,5,Artifacts,Classes
ex06_writer0083.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0083.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0083.bpmn,laneSet,1,Swim Lanes,Uncategorized
ex06_writer0083.bpmn,process,1,Flow Objects,Classes
ex06_writer0083.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0083.bpmn,parallelGateway,1,Flow Objects,Classes
ex06_writer0084.bpmn,outgoing,9,Connecting Objects,Attributes
ex06_writer0084.bpmn,incoming,9,Connecting Objects,Attributes
ex06_writer0084.bpmn,sequenceFlow,9,Connecting Objects,Relations
ex06_writer0084.bpmn,targetRef,8,Connecting Objects,Attributes
ex06_writer0084.bpmn,dataInputAssociation,6,Uncategorized,Uncategorized
ex06_writer0084.bpmn,sourceRef,6,Connecting Objects,Attributes
ex06_writer0084.bpmn,property,5,Uncategorized,Uncategorized
ex06_writer0084.bpmn,task,4,Flow Objects,Classes
ex06_writer0084.bpmn,dataObjectReference,3,Uncategorized,Uncategorized
ex06_writer0084.bpmn,dataObject,3,Artifacts,Classes
ex06_writer0084.bpmn,dataOutputAssociation,2,Uncategorized,Uncategorized
ex06_writer0084.bpmn,parallelGateway,2,Flow Objects,Classes
ex06_writer0084.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0084.bpmn,process,1,Flow Objects,Classes
ex06_writer0084.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0084.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0085.bpmn,incoming,12,Connecting Objects,Attributes
ex06_writer0085.bpmn,outgoing,12,Connecting Objects,Attributes
ex06_writer0085.bpmn,targetRef,12,Connecting Objects,Attributes
ex06_writer0085.bpmn,sequenceFlow,12,Connecting Objects,Relations
ex06_writer0085.bpmn,task,7,Flow Objects,Classes
ex06_writer0085.bpmn,dataOutputAssociation,6,Uncategorized,Uncategorized
ex06_writer0085.bpmn,dataInputAssociation,6,Uncategorized,Uncategorized
ex06_writer0085.bpmn,sourceRef,6,Connecting Objects,Attributes
ex06_writer0085.bpmn,property,4,Uncategorized,Uncategorized
ex06_writer0085.bpmn,dataObjectReference,4,Uncategorized,Uncategorized
ex06_writer0085.bpmn,dataObject,4,Artifacts,Classes
ex06_writer0085.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0085.bpmn,process,1,Flow Objects,Classes
