File,Tag,Occurrences,Category
ex07_writer0059.bpmn,startEvent,2,Flow Objects
ex07_writer0059.bpmn,endEvent,2,Flow Objects
ex07_writer0059.bpmn,process,1,Uncategorized
ex07_writer0059.bpmn,messageEventDefinition,1,Uncategorized
ex07_writer0059.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0059.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0059.bpmn,textAnnotation,1,Uncategorized
ex07_writer0059.bpmn,text,1,Uncategorized
ex07_writer0059.bpmn,laneSet,1,Swim Lanes
ex07_writer0059.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0059.bpmn,intermediateCatchEvent,1,Flow Objects
ex07_writer0059.bpmn,association,1,Flow Objects
ex07_writer0060.bpmn,outgoing,16,Connecting Objects
ex07_writer0060.bpmn,incoming,16,Connecting Objects
ex07_writer0060.bpmn,sequenceFlow,16,Connecting Objects
ex07_writer0060.bpmn,flowNodeRef,14,Uncategorized
ex07_writer0060.bpmn,task,10,Flow Objects
ex07_writer0060.bpmn,targetRef,7,Connecting Objects
ex07_writer0060.bpmn,dataOutputAssociation,4,Uncategorized
ex07_writer0060.bpmn,dataObjectReference,4,Uncategorized
ex07_writer0060.bpmn,parallelGateway,4,Flow Objects
ex07_writer0060.bpmn,dataObject,4,Artifacts
ex07_writer0060.bpmn,property,3,Uncategorized
ex07_writer0060.bpmn,dataInputAssociation,3,Uncategorized
ex07_writer0060.bpmn,sourceRef,3,Connecting Objects
ex07_writer0060.bpmn,process,2,Uncategorized
ex07_writer0060.bpmn,lane,2,Swim Lanes
ex07_writer0060.bpmn,laneSet,1,Swim Lanes
ex07_writer0060.bpmn,startEvent,1,Flow Objects
ex07_writer0060.bpmn,endEvent,1,Flow Objects
ex07_writer0060.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0061.bpmn,outgoing,15,Connecting Objects
ex07_writer0061.bpmn,incoming,15,Connecting Objects
ex07_writer0061.bpmn,sequenceFlow,15,Connecting Objects
ex07_writer0061.bpmn,flowNodeRef,14,Uncategorized
ex07_writer0061.bpmn,messageEventDefinition,6,Uncategorized
ex07_writer0061.bpmn,task,4,Flow Objects
ex07_writer0061.bpmn,intermediateCatchEvent,3,Flow Objects
ex07_writer0061.bpmn,lane,2,Swim Lanes
ex07_writer0061.bpmn,exclusiveGateway,2,Flow Objects
ex07_writer0061.bpmn,parallelGateway,2,Flow Objects
ex07_writer0061.bpmn,process,1,Uncategorized
ex07_writer0061.bpmn,laneSet,1,Swim Lanes
ex07_writer0061.bpmn,startEvent,1,Flow Objects
ex07_writer0061.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0061.bpmn,endEvent,1,Flow Objects
ex07_writer0062.bpmn,outgoing,14,Connecting Objects
ex07_writer0062.bpmn,incoming,14,Connecting Objects
ex07_writer0062.bpmn,sequenceFlow,14,Connecting Objects
ex07_writer0062.bpmn,task,7,Flow Objects
ex07_writer0062.bpmn,process,2,Uncategorized
ex07_writer0062.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0062.bpmn,startEvent,2,Flow Objects
ex07_writer0062.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0062.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0062.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0062.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0062.bpmn,endEvent,1,Flow Objects
ex07_writer0063.bpmn,incoming,13,Connecting Objects
ex07_writer0063.bpmn,outgoing,13,Connecting Objects
ex07_writer0063.bpmn,sequenceFlow,13,Connecting Objects
ex07_writer0063.bpmn,flowNodeRef,12,Uncategorized
ex07_writer0063.bpmn,task,4,Flow Objects
ex07_writer0063.bpmn,parallelGateway,4,Flow Objects
ex07_writer0063.bpmn,lane,2,Swim Lanes
ex07_writer0063.bpmn,process,1,Uncategorized
ex07_writer0063.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0063.bpmn,messageEventDefinition,1,Uncategorized
ex07_writer0063.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0063.bpmn,textAnnotation,1,Uncategorized
ex07_writer0063.bpmn,text,1,Uncategorized
ex07_writer0063.bpmn,laneSet,1,Swim Lanes
ex07_writer0063.bpmn,endEvent,1,Flow Objects
ex07_writer0063.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0063.bpmn,subProcess,1,Flow Objects
ex07_writer0063.bpmn,startEvent,1,Flow Objects
ex07_writer0063.bpmn,association,1,Flow Objects
ex07_writer0064.bpmn,incoming,18,Connecting Objects
ex07_writer0064.bpmn,outgoing,18,Connecting Objects
ex07_writer0064.bpmn,sequenceFlow,18,Connecting Objects
ex07_writer0064.bpmn,flowNodeRef,14,Uncategorized
ex07_writer0064.bpmn,task,7,Flow Objects
ex07_writer0064.bpmn,intermediateCatchEvent,3,Flow Objects
ex07_writer0064.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0064.bpmn,lane,2,Swim Lanes
ex07_writer0064.bpmn,parallelGateway,2,Flow Objects
ex07_writer0064.bpmn,process,1,Uncategorized
ex07_writer0064.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0064.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0064.bpmn,laneSet,1,Swim Lanes
ex07_writer0064.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0064.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0064.bpmn,startEvent,1,Flow Objects
ex07_writer0064.bpmn,endEvent,1,Flow Objects
ex07_writer0066.bpmn,incoming,18,Connecting Objects
ex07_writer0066.bpmn,outgoing,18,Connecting Objects
ex07_writer0066.bpmn,sequenceFlow,18,Connecting Objects
ex07_writer0066.bpmn,flowNodeRef,15,Uncategorized
ex07_writer0066.bpmn,messageEventDefinition,5,Uncategorized
ex07_writer0066.bpmn,parallelGateway,3,Flow Objects
ex07_writer0066.bpmn,intermediateThrowEvent,3,Flow Objects
ex07_writer0066.bpmn,intermediateCatchEvent,3,Flow Objects
ex07_writer0066.bpmn,lane,2,Swim Lanes
ex07_writer0066.bpmn,process,1,Uncategorized
ex07_writer0066.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0066.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0066.bpmn,laneSet,1,Swim Lanes
ex07_writer0066.bpmn,endEvent,1,Flow Objects
ex07_writer0066.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0066.bpmn,task,1,Flow Objects
ex07_writer0066.bpmn,subProcess,1,Flow Objects
ex07_writer0066.bpmn,startEvent,1,Flow Objects
ex07_writer0066.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0067.bpmn,incoming,18,Connecting Objects
ex07_writer0067.bpmn,outgoing,18,Connecting Objects
ex07_writer0067.bpmn,sequenceFlow,18,Connecting Objects
ex07_writer0067.bpmn,flowNodeRef,17,Uncategorized
ex07_writer0067.bpmn,task,5,Flow Objects
ex07_writer0067.bpmn,messageEventDefinition,3,Uncategorized
ex07_writer0067.bpmn,parallelGateway,3,Flow Objects
ex07_writer0067.bpmn,lane,2,Swim Lanes
ex07_writer0067.bpmn,endEvent,2,Flow Objects
ex07_writer0067.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0067.bpmn,process,1,Uncategorized
ex07_writer0067.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0067.bpmn,laneSet,1,Swim Lanes
ex07_writer0067.bpmn,startEvent,1,Flow Objects
ex07_writer0067.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0067.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0067.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0067.bpmn,subProcess,1,Flow Objects
ex07_writer0068.bpmn,outgoing,22,Connecting Objects
ex07_writer0068.bpmn,incoming,22,Connecting Objects
ex07_writer0068.bpmn,sequenceFlow,22,Connecting Objects
ex07_writer0068.bpmn,flowNodeRef,19,Uncategorized
ex07_writer0068.bpmn,task,6,Flow Objects
ex07_writer0068.bpmn,parallelGateway,5,Flow Objects
ex07_writer0068.bpmn,process,2,Uncategorized
ex07_writer0068.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0068.bpmn,lane,2,Swim Lanes
ex07_writer0068.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0068.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0068.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0068.bpmn,laneSet,1,Swim Lanes
ex07_writer0068.bpmn,startEvent,1,Flow Objects
ex07_writer0068.bpmn,endEvent,1,Flow Objects
ex07_writer0068.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0068.bpmn,subProcess,1,Flow Objects
ex07_writer0068.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0068.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0069.bpmn,outgoing,19,Connecting Objects
ex07_writer0069.bpmn,incoming,19,Connecting Objects
ex07_writer0069.bpmn,sequenceFlow,19,Connecting Objects
ex07_writer0069.bpmn,flowNodeRef,17,Uncategorized
ex07_writer0069.bpmn,task,5,Flow Objects
ex07_writer0069.bpmn,parallelGateway,4,Flow Objects
ex07_writer0069.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0069.bpmn,lane,2,Swim Lanes
ex07_writer0069.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0069.bpmn,process,1,Uncategorized
ex07_writer0069.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0069.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0069.bpmn,textAnnotation,1,Uncategorized
ex07_writer0069.bpmn,text,1,Uncategorized
ex07_writer0069.bpmn,laneSet,1,Swim Lanes
ex07_writer0069.bpmn,startEvent,1,Flow Objects
ex07_writer0069.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0069.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0069.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0069.bpmn,subProcess,1,Flow Objects
ex07_writer0069.bpmn,endEvent,1,Flow Objects
ex07_writer0069.bpmn,association,1,Flow Objects
ex07_writer0070.bpmn,outgoing,14,Connecting Objects
ex07_writer0070.bpmn,incoming,14,Connecting Objects
ex07_writer0070.bpmn,sequenceFlow,14,Connecting Objects
ex07_writer0070.bpmn,flowNodeRef,13,Uncategorized
ex07_writer0070.bpmn,task,4,Flow Objects
ex07_writer0070.bpmn,messageEventDefinition,3,Uncategorized
ex07_writer0070.bpmn,lane,2,Swim Lanes
ex07_writer0070.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0070.bpmn,exclusiveGateway,2,Flow Objects
ex07_writer0070.bpmn,endEvent,2,Flow Objects
ex07_writer0070.bpmn,process,1,Uncategorized
ex07_writer0070.bpmn,laneSet,1,Swim Lanes
ex07_writer0070.bpmn,startEvent,1,Flow Objects
ex07_writer0070.bpmn,parallelGateway,1,Flow Objects
ex07_writer0070.bpmn,subProcess,1,Flow Objects
ex07_writer0071.bpmn,incoming,18,Connecting Objects
ex07_writer0071.bpmn,outgoing,18,Connecting Objects
ex07_writer0071.bpmn,sequenceFlow,18,Connecting Objects
ex07_writer0071.bpmn,flowNodeRef,17,Uncategorized
ex07_writer0071.bpmn,task,5,Flow Objects
ex07_writer0071.bpmn,parallelGateway,3,Flow Objects
ex07_writer0071.bpmn,process,2,Uncategorized
ex07_writer0071.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0071.bpmn,lane,2,Swim Lanes
ex07_writer0071.bpmn,endEvent,2,Flow Objects
ex07_writer0071.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0071.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0071.bpmn,laneSet,1,Swim Lanes
ex07_writer0071.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0071.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0071.bpmn,startEvent,1,Flow Objects
ex07_writer0071.bpmn,callActivity,1,Flow Objects
ex07_writer0071.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0072.bpmn,flowNodeRef,29,Uncategorized
ex07_writer0072.bpmn,incoming,20,Connecting Objects
ex07_writer0072.bpmn,outgoing,20,Connecting Objects
ex07_writer0072.bpmn,sequenceFlow,20,Connecting Objects
ex07_writer0072.bpmn,messageEventDefinition,4,Uncategorized
ex07_writer0072.bpmn,task,4,Flow Objects
ex07_writer0072.bpmn,parallelGateway,4,Flow Objects
ex07_writer0072.bpmn,lane,3,Swim Lanes
ex07_writer0072.bpmn,intermediateThrowEvent,3,Flow Objects
ex07_writer0072.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0072.bpmn,process,1,Uncategorized
ex07_writer0072.bpmn,childLaneSet,1,Uncategorized
ex07_writer0072.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0072.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0072.bpmn,textAnnotation,1,Uncategorized
ex07_writer0072.bpmn,text,1,Uncategorized
ex07_writer0072.bpmn,laneSet,1,Swim Lanes
ex07_writer0072.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0072.bpmn,subProcess,1,Flow Objects
ex07_writer0072.bpmn,startEvent,1,Flow Objects
ex07_writer0072.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0072.bpmn,endEvent,1,Flow Objects
ex07_writer0072.bpmn,association,1,Flow Objects
ex07_writer0073.bpmn,outgoing,19,Connecting Objects
ex07_writer0073.bpmn,incoming,19,Connecting Objects
ex07_writer0073.bpmn,sequenceFlow,19,Connecting Objects
ex07_writer0073.bpmn,flowNodeRef,17,Uncategorized
ex07_writer0073.bpmn,task,5,Flow Objects
ex07_writer0073.bpmn,parallelGateway,4,Flow Objects
ex07_writer0073.bpmn,lane,3,Swim Lanes
ex07_writer0073.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0073.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0073.bpmn,process,1,Uncategorized
ex07_writer0073.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0073.bpmn,laneSet,1,Swim Lanes
ex07_writer0073.bpmn,startEvent,1,Flow Objects
ex07_writer0073.bpmn,endEvent,1,Flow Objects
ex07_writer0073.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0073.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0073.bpmn,callActivity,1,Flow Objects
ex07_writer0073.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0074.bpmn,flowNodeRef,13,Uncategorized
ex07_writer0074.bpmn,incoming,10,Connecting Objects
ex07_writer0074.bpmn,outgoing,10,Connecting Objects
ex07_writer0074.bpmn,sequenceFlow,10,Connecting Objects
ex07_writer0074.bpmn,task,5,Flow Objects
ex07_writer0074.bpmn,startEvent,4,Flow Objects
ex07_writer0074.bpmn,messageEventDefinition,3,Uncategorized
ex07_writer0074.bpmn,endEvent,3,Flow Objects
ex07_writer0074.bpmn,process,2,Uncategorized
ex07_writer0074.bpmn,lane,2,Swim Lanes
ex07_writer0074.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0074.bpmn,laneSet,1,Swim Lanes
ex07_writer0074.bpmn,parallelGateway,1,Flow Objects
ex07_writer0074.bpmn,subProcess,1,Flow Objects
ex07_writer0075.bpmn,flowNodeRef,28,Uncategorized
ex07_writer0075.bpmn,outgoing,17,Connecting Objects
ex07_writer0075.bpmn,incoming,17,Connecting Objects
ex07_writer0075.bpmn,sequenceFlow,17,Connecting Objects
ex07_writer0075.bpmn,task,7,Flow Objects
ex07_writer0075.bpmn,lane,3,Swim Lanes
ex07_writer0075.bpmn,parallelGateway,3,Flow Objects
ex07_writer0075.bpmn,timerEventDefinition,2,Uncategorized
ex07_writer0075.bpmn,endEvent,2,Flow Objects
ex07_writer0075.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0075.bpmn,process,1,Uncategorized
ex07_writer0075.bpmn,childLaneSet,1,Uncategorized
ex07_writer0075.bpmn,messageEventDefinition,1,Uncategorized
ex07_writer0075.bpmn,laneSet,1,Swim Lanes
ex07_writer0075.bpmn,startEvent,1,Flow Objects
ex07_writer0075.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0075.bpmn,subProcess,1,Flow Objects
ex07_writer0076.bpmn,outgoing,14,Connecting Objects
ex07_writer0076.bpmn,incoming,14,Connecting Objects
ex07_writer0076.bpmn,sequenceFlow,14,Connecting Objects
ex07_writer0076.bpmn,messageEventDefinition,4,Uncategorized
ex07_writer0076.bpmn,task,4,Flow Objects
ex07_writer0076.bpmn,startEvent,3,Flow Objects
ex07_writer0076.bpmn,intermediateCatchEvent,3,Flow Objects
ex07_writer0076.bpmn,timerEventDefinition,2,Uncategorized
ex07_writer0076.bpmn,textAnnotation,2,Uncategorized
ex07_writer0076.bpmn,text,2,Uncategorized
ex07_writer0076.bpmn,endEvent,2,Flow Objects
ex07_writer0076.bpmn,intermediateThrowEvent,2,Flow Objects
ex07_writer0076.bpmn,process,1,Uncategorized
ex07_writer0076.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0077.bpmn,outgoing,16,Connecting Objects
ex07_writer0077.bpmn,incoming,16,Connecting Objects
ex07_writer0077.bpmn,sequenceFlow,16,Connecting Objects
ex07_writer0077.bpmn,flowNodeRef,15,Uncategorized
ex07_writer0077.bpmn,task,5,Flow Objects
ex07_writer0077.bpmn,parallelGateway,4,Flow Objects
ex07_writer0077.bpmn,lane,2,Swim Lanes
ex07_writer0077.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0077.bpmn,process,1,Uncategorized
ex07_writer0077.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0077.bpmn,messageEventDefinition,1,Uncategorized
ex07_writer0077.bpmn,laneSet,1,Swim Lanes
ex07_writer0077.bpmn,startEvent,1,Flow Objects
ex07_writer0077.bpmn,subProcess,1,Flow Objects
ex07_writer0077.bpmn,endEvent,1,Flow Objects
ex07_writer0077.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0078.bpmn,incoming,23,Connecting Objects
ex07_writer0078.bpmn,outgoing,23,Connecting Objects
ex07_writer0078.bpmn,sequenceFlow,23,Connecting Objects
ex07_writer0078.bpmn,flowNodeRef,19,Uncategorized
ex07_writer0078.bpmn,task,6,Flow Objects
ex07_writer0078.bpmn,parallelGateway,6,Flow Objects
ex07_writer0078.bpmn,process,3,Uncategorized
ex07_writer0078.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0078.bpmn,lane,2,Swim Lanes
ex07_writer0078.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0078.bpmn,endEvent,2,Flow Objects
ex07_writer0078.bpmn,startEvent,2,Flow Objects
ex07_writer0078.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0078.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0078.bpmn,laneSet,1,Swim Lanes
ex07_writer0078.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0078.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0078.bpmn,subProcess,1,Flow Objects
ex07_writer0079.bpmn,flowNodeRef,13,Uncategorized
ex07_writer0079.bpmn,outgoing,12,Connecting Objects
ex07_writer0079.bpmn,incoming,12,Connecting Objects
ex07_writer0079.bpmn,sequenceFlow,12,Connecting Objects
ex07_writer0079.bpmn,task,5,Flow Objects
ex07_writer0079.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0079.bpmn,lane,2,Swim Lanes
ex07_writer0079.bpmn,parallelGateway,2,Flow Objects
ex07_writer0079.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0079.bpmn,endEvent,2,Flow Objects
ex07_writer0079.bpmn,process,1,Uncategorized
ex07_writer0079.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0079.bpmn,laneSet,1,Swim Lanes
ex07_writer0079.bpmn,startEvent,1,Flow Objects
ex07_writer0079.bpmn,callActivity,1,Flow Objects
ex07_writer0081.bpmn,outgoing,22,Connecting Objects
ex07_writer0081.bpmn,incoming,22,Connecting Objects
ex07_writer0081.bpmn,sequenceFlow,22,Connecting Objects
ex07_writer0081.bpmn,flowNodeRef,19,Uncategorized
ex07_writer0081.bpmn,task,6,Flow Objects
ex07_writer0081.bpmn,parallelGateway,4,Flow Objects
ex07_writer0081.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0081.bpmn,lane,2,Swim Lanes
ex07_writer0081.bpmn,exclusiveGateway,2,Flow Objects
ex07_writer0081.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0081.bpmn,process,1,Uncategorized
ex07_writer0081.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0081.bpmn,laneSet,1,Swim Lanes
ex07_writer0081.bpmn,startEvent,1,Flow Objects
ex07_writer0081.bpmn,endEvent,1,Flow Objects
ex07_writer0081.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0081.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0081.bpmn,subProcess,1,Flow Objects
ex07_writer0083.bpmn,flowNodeRef,25,Uncategorized
ex07_writer0083.bpmn,outgoing,18,Connecting Objects
ex07_writer0083.bpmn,incoming,18,Connecting Objects
ex07_writer0083.bpmn,sequenceFlow,18,Connecting Objects
ex07_writer0083.bpmn,messageEventDefinition,4,Uncategorized
ex07_writer0083.bpmn,task,4,Flow Objects
ex07_writer0083.bpmn,lane,3,Swim Lanes
ex07_writer0083.bpmn,parallelGateway,3,Flow Objects
ex07_writer0083.bpmn,intermediateCatchEvent,3,Flow Objects
ex07_writer0083.bpmn,endEvent,2,Flow Objects
ex07_writer0083.bpmn,process,1,Uncategorized
ex07_writer0083.bpmn,childLaneSet,1,Uncategorized
ex07_writer0083.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0083.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0083.bpmn,laneSet,1,Swim Lanes
ex07_writer0083.bpmn,startEvent,1,Flow Objects
ex07_writer0083.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0083.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0083.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0083.bpmn,subProcess,1,Flow Objects
ex07_writer0084.bpmn,flowNodeRef,26,Uncategorized
ex07_writer0084.bpmn,incoming,18,Connecting Objects
ex07_writer0084.bpmn,outgoing,18,Connecting Objects
ex07_writer0084.bpmn,sequenceFlow,18,Connecting Objects
ex07_writer0084.bpmn,task,7,Flow Objects
ex07_writer0084.bpmn,lane,3,Swim Lanes
ex07_writer0084.bpmn,endEvent,3,Flow Objects
ex07_writer0084.bpmn,parallelGateway,2,Flow Objects
ex07_writer0084.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0084.bpmn,process,1,Uncategorized
ex07_writer0084.bpmn,childLaneSet,1,Uncategorized
ex07_writer0084.bpmn,messageEventDefinition,1,Uncategorized
ex07_writer0084.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0084.bpmn,laneSet,1,Swim Lanes
ex07_writer0084.bpmn,subProcess,1,Flow Objects
ex07_writer0084.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0084.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0084.bpmn,startEvent,1,Flow Objects
ex07_writer0085.bpmn,flowNodeRef,28,Uncategorized
ex07_writer0085.bpmn,incoming,19,Connecting Objects
ex07_writer0085.bpmn,outgoing,19,Connecting Objects
ex07_writer0085.bpmn,sequenceFlow,18,Connecting Objects
ex07_writer0085.bpmn,task,7,Flow Objects
ex07_writer0085.bpmn,parallelGateway,4,Flow Objects
ex07_writer0085.bpmn,lane,3,Swim Lanes
ex07_writer0085.bpmn,process,2,Uncategorized
ex07_writer0085.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0085.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0085.bpmn,endEvent,2,Flow Objects
ex07_writer0085.bpmn,childLaneSet,1,Uncategorized
ex07_writer0085.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0085.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0085.bpmn,textAnnotation,1,Uncategorized
ex07_writer0085.bpmn,text,1,Uncategorized
ex07_writer0085.bpmn,laneSet,1,Swim Lanes
ex07_writer0085.bpmn,subProcess,1,Flow Objects
ex07_writer0085.bpmn,startEvent,1,Flow Objects
ex07_writer0085.bpmn,association,1,Flow Objects
ex07_writer0086.bpmn,flowNodeRef,20,Uncategorized
ex07_writer0086.bpmn,outgoing,14,Connecting Objects
ex07_writer0086.bpmn,incoming,14,Connecting Objects
ex07_writer0086.bpmn,sequenceFlow,14,Connecting Objects
ex07_writer0086.bpmn,task,5,Flow Objects
ex07_writer0086.bpmn,parallelGateway,4,Flow Objects
ex07_writer0086.bpmn,lane,3,Swim Lanes
ex07_writer0086.bpmn,subProcess,2,Flow Objects
ex07_writer0086.bpmn,process,1,Uncategorized
ex07_writer0086.bpmn,childLaneSet,1,Uncategorized
ex07_writer0086.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0086.bpmn,textAnnotation,1,Uncategorized
ex07_writer0086.bpmn,text,1,Uncategorized
ex07_writer0086.bpmn,laneSet,1,Swim Lanes
ex07_writer0086.bpmn,startEvent,1,Flow Objects
ex07_writer0086.bpmn,endEvent,1,Flow Objects
ex07_writer0086.bpmn,association,1,Flow Objects
ex07_writer0087.bpmn,outgoing,19,Connecting Objects
ex07_writer0087.bpmn,incoming,19,Connecting Objects
ex07_writer0087.bpmn,sequenceFlow,19,Connecting Objects
ex07_writer0087.bpmn,flowNodeRef,15,Uncategorized
ex07_writer0087.bpmn,task,6,Flow Objects
ex07_writer0087.bpmn,parallelGateway,3,Flow Objects
ex07_writer0087.bpmn,endEvent,3,Flow Objects
ex07_writer0087.bpmn,process,2,Uncategorized
ex07_writer0087.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0087.bpmn,lane,2,Swim Lanes
ex07_writer0087.bpmn,startEvent,2,Flow Objects
ex07_writer0087.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0087.bpmn,subProcess,2,Flow Objects
ex07_writer0087.bpmn,targetRef,2,Connecting Objects
ex07_writer0087.bpmn,property,1,Uncategorized
ex07_writer0087.bpmn,dataInputAssociation,1,Uncategorized
ex07_writer0087.bpmn,dataOutputAssociation,1,Uncategorized
ex07_writer0087.bpmn,dataObjectReference,1,Uncategorized
ex07_writer0087.bpmn,laneSet,1,Swim Lanes
ex07_writer0087.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0087.bpmn,sourceRef,1,Connecting Objects
ex07_writer0087.bpmn,dataObject,1,Artifacts
ex07_writer0088.bpmn,flowNodeRef,22,Uncategorized
ex07_writer0088.bpmn,incoming,18,Connecting Objects
ex07_writer0088.bpmn,outgoing,18,Connecting Objects
ex07_writer0088.bpmn,sequenceFlow,18,Connecting Objects
ex07_writer0088.bpmn,parallelGateway,4,Flow Objects
ex07_writer0088.bpmn,messageEventDefinition,3,Uncategorized
ex07_writer0088.bpmn,lane,3,Swim Lanes
ex07_writer0088.bpmn,task,3,Flow Objects
ex07_writer0088.bpmn,intermediateThrowEvent,2,Flow Objects
ex07_writer0088.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0088.bpmn,process,1,Uncategorized
ex07_writer0088.bpmn,childLaneSet,1,Uncategorized
ex07_writer0088.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0088.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0088.bpmn,laneSet,1,Swim Lanes
ex07_writer0088.bpmn,endEvent,1,Flow Objects
